accepted_arrivals,arrival_attempts,completed_jobs,loss_probability,mean_num_jobs,mean_occupied_resource,observed_time,pi_hat_0,pi_hat_1,pi_hat_10,pi_hat_11,pi_hat_12,pi_hat_13,pi_hat_14,pi_hat_15,pi_hat_16,pi_hat_17,pi_hat_18,pi_hat_19,pi_hat_2,pi_hat_20,pi_hat_3,pi_hat_4,pi_hat_5,pi_hat_6,pi_hat_7,pi_hat_8,pi_hat_9,rejected_arrivals,rejected_capacity,rejected_resource,rejected_server,replication_index,scenario_name,seed,throughput,total_time,warmup_time
255303,255428,255304,0.0004893746965876881,2.8657402863028008,5.731717538705826,80000.0,0.0736584266803854,0.17827681248393237,0.0023059686775337923,0.0010593887391062708,0.0004580035752911499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22515701448427095,0.0,0.20147022135484857,0.1436273478292414,0.08667931605602798,0.047625412821158446,0.023569193404784482,0.011129072421539968,0.004983821471879219,125,0,0,125,9,erlang_4,9000069,3.1913,100000.0,20000.0
256225,256321,256224,0.0003745303740231975,2.8816631326132733,5.759643351691081,80000.0,0.0731346639651514,0.17617227058184395,0.002429485946456907,0.001032624846892986,0.0004601267896498939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22407491908478724,0.0,0.2025968238979136,0.14365026123981955,0.08811452815524468,0.04755327716541719,0.02379663901860531,0.011553937720274143,0.0054304415879431415,96,0,0,96,10,erlang_4,10000072,3.2028,100000.0,20000.0
256709,256828,256708,0.00046334511813353685,2.8884126545663977,5.7738071037958205,80000.0,0.07288343755097007,0.17581212723191733,0.0024327877186436126,0.0011633149497485647,0.000507729969061893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22392812133090192,0.0,0.20206200758443268,0.14357427965884645,0.08873218568811021,0.04762311393175155,0.024015741691193533,0.011852136097635458,0.005413016596786701,119,0,0,119,11,erlang_4,11000075,3.20885,100000.0,20000.0
255389,255532,255387,0.0005596167994615156,2.8740315642611027,5.750414873666315,80000.0,0.07359411414102879,0.17746058916282273,0.002287668164302886,0.0011142452611913086,0.0005217060597378349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22482839925800727,0.0,0.20157451043846608,0.1433998813907059,0.08711013559783883,0.0472397059845242,0.024003148798223628,0.011606749701203262,0.005259146041947315,143,0,0,143,12,erlang_4,12000078,3.1923375,100000.0,20000.0
255630,255742,255630,0.0004379413627796764,2.8726708615229026,5.749425288551596,80000.0,0.07341446297158882,0.17707160027743826,0.002218919583178058,0.000997540968995372,0.0004550018658974295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22470696468957507,0.0,0.20151448663737914,0.14372568381278075,0.08799843538242749,0.048194773318369105,0.02374298508260458,0.010877053266922348,0.005082092142843567,112,0,0,112,13,erlang_4,13000081,3.195375,100000.0,20000.0
255487,255613,255485,0.000492932675568144,2.8738803409543787,5.748692458422889,80000.0,0.07416372914197863,0.17673112322786488,0.002470071700900871,0.0011710563995844042,0.0005219388853856799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247647345928356,0.0,0.20281251801350794,0.14259059586133627,0.08680295038471708,0.04697090046066628,0.02427664648213504,0.01131608667840569,0.005407648170681614,126,0,0,126,14,erlang_4,14000084,3.1935625,100000.0,20000.0
256110,256248,256115,0.000538540788611033,2.884290613714827,5.7572857039975265,80000.0,0.07244910795259461,0.17578340567734002,0.0024934394485566372,0.0011319972283496099,0.00045091290248847147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22521387097201503,0.0,0.20189622813910169,0.1442822083871356,0.08796410591605376,0.047559995052200245,0.024102158223191828,0.011484109064229324,0.005188461036743138,138,0,0,138,15,erlang_4,15000087,3.2014375,100000.0,20000.0
256065,256211,256063,0.0005698428248591981,2.881103193640248,5.757845425546569,80000.0,0.07280271013036776,0.17770147098461853,0.0022415506833434393,0.001153516718168612,0.0005236183483050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2244373518164647,0.0,0.20087976682132835,0.14355624351863544,0.08741856649916285,0.04804880684716186,0.024352596395441743,0.011532925908668994,0.005350875328332677,146,0,0,146,16,erlang_4,16000090,3.2007875,100000.0,20000.0
255653,255794,255656,0.0005512248137172881,2.876416677548142,5.7570012668622335,80000.0,0.07308469229003649,0.17631313183375533,0.002375515782401453,0.0012603200628228933,0.0005094438781582994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258334128290826,0.0,0.20178266169129339,0.14412966199201402,0.08746129258269793,0.046950893873606445,0.023826575448404903,0.011211351954180418,0.005261045781545863,141,0,0,141,17,erlang_4,17000093,3.1957,100000.0,20000.0
255716,255836,255714,0.00046905048546725243,2.880244299486296,5.753237222609608,80000.0,0.07395973379128482,0.1764297925483466,0.0024149452150095383,0.001009683747011968,0.00044035345507199966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235566004959725,0.0,0.20118000574223666,0.1439423080932323,0.08820158974298906,0.048148314426823116,0.024008899752349863,0.01147824893110369,0.005229524058567904,120,0,0,120,18,erlang_4,18000096,3.196425,100000.0,20000.0
255957,256112,255958,0.000605203973261698,2.8805383044313935,5.755667507417707,80000.0,0.07318675213354445,0.17679144787531914,0.002637989376239784,0.001147213987366831,0.0006029150952626878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248495047725276,0.0,0.20173168353340185,0.14378569237091865,0.08727695363287608,0.04734235926090937,0.023684633316539475,0.011421250590906583,0.005541604054187519,155,0,0,155,19,erlang_4,19000099,3.199475,100000.0,20000.0
255028,255137,255023,0.0004272214535720025,2.8644794686383794,5.730509657087698,80000.0,0.0737404244827534,0.17814391354527584,0.0022116872185752074,0.000926499657852628,0.000377785377430564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22587519004052078,0.0,0.20051780381413858,0.1435647259496165,0.08749559714119828,0.04691652360627954,0.023910995396662475,0.011292712227689253,0.005026141542006917,109,0,0,109,0,exponential,42,3.1877875,100000.0,20000.0
255251,255358,255254,0.00041901957252171463,2.860789312825648,5.71831002009193,80000.0,0.07443963465088546,0.1791533905693774,0.002233462472227029,0.0010362615818745326,0.0004323530346577627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22418396076255204,0.0,0.2013643470142898,0.1434380074649679,0.08691145461743435,0.047085786077928876,0.02352259810008868,0.011017677849169013,0.005181065804547143,107,0,0,107,1,exponential,1000045,3.190675,100000.0,20000.0
255945,256034,255947,0.0003476100830358468,2.865937419505414,5.735806069452119,80000.0,0.07301119591888623,0.17696483831296755,0.0023800942120817126,0.0010101840567825547,0.0003906435698872883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22648577291054875,0.0,0.2027929849871871,0.14367713306297575,0.08718931411728154,0.046753812100997535,0.023086927942969078,0.011078969486278492,0.005178129321156439,89,0,0,89,2,exponential,2000048,3.1993375,100000.0,20000.0
257023,257146,257021,0.0004783274871084909,2.8849939913414393,5.7699615202866745,80000.0,0.07252606200798596,0.17614451411228846,0.002399051574359373,0.0011033674257146687,0.00047205049782965034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22384368192971368,0.0,0.2016412464009035,0.14500851241066143,0.08877884762834692,0.04753757230847618,0.02418470424666025,0.011243945708796173,0.005116443748263737,123,0,0,123,3,exponential,3000051,3.2127625,100000.0,20000.0
256591,256742,256590,0.0005881390656768274,2.888717782965424,5.783352134886171,80000.0,0.07288589098750203,0.17499863646790514,0.002513046746314467,0.0012622997293356092,0.0005079003883990481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22497496925533172,0.0,0.2017344919528601,0.14433901119359593,0.0878227908734702,0.047852769989633816,0.024318811279691134,0.011467565279372776,0.005321815856588,151,0,0,151,4,exponential,4000054,3.207375,100000.0,20000.0
256506,256660,256508,0.0006000155848203849,2.899348831670174,5.79530631878798,80000.0,0.0721023122382504,0.17561124111187956,0.002411641364857951,0.001025852596503637,0.0005624892570026532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22224394339881268,0.0,0.20179559386138946,0.14465247016300944,0.08861152479774878,0.048956314866139425,0.02504852155223275,0.011835638950456723,0.005142455841716537,154,0,0,154,5,exponential,5000057,3.20635,100000.0,20000.0
256085,256196,256083,0.00043326203375540604,2.8826650313910123,5.761634962194961,80000.0,0.07197294185536907,0.17574458425699063,0.002170051815888428,0.0009732112956982747,0.0004426940423229098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22555136403289117,0.0,0.20254522724944576,0.14473269688012905,0.08656905481791974,0.048238227348177044,0.024398506415215796,0.011484064114795228,0.0051773758751568946,111,0,0,111,6,exponential,6000060,3.2010375,100000.0,20000.0
256054,256178,256052,0.00048403844202078245,2.8949591171516516,5.787525939684352,80000.0,0.07223611856667295,0.17608737689009718,0.0025610913633382095,0.0012754234775315125,0.0004841346079565483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388518124028522,0.0,0.20100787407643497,0.14484631287229818,0.08714977207586704,0.04857877002524483,0.024605966144375907,0.011758734599734408,0.005523244060163052,124,0,0,124,7,exponential,7000063,3.20065,100000.0,20000.0
255491,255622,255495,0.0005124754520346449,2.8690720243644976,5.728224613437304,80000.0,0.07469759025467279,0.17615425086893083,0.0024362066365999453,0.0011421333705269718,0.0005126351506536594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2262164053540537,0.0,0.20174524457888096,0.14274819547837506,0.08660491064612606,0.04733923370207663,0.024117151873810097,0.01127510543972403,0.005010936645569245,131,0,0,131,8,exponential,8000066,3.1936875,100000.0,20000.0
256052,256190,256049,0.0005386627112689801,2.8858028369933706,5.769886831882976,80000.0,0.0729463134596183,0.17545344560639037,0.0024727205847528237,0.001135938284614258,0.0004717058361085037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22508865697089264,0.0,0.20249586951887777,0.14357851478455955,0.08697466699568003,0.04779034225237429,0.02435756607729663,0.011739274954499569,0.005494984674335274,138,0,0,138,9,exponential,9000069,3.2006125,100000.0,20000.0
256064,256189,256063,0.0004879210270542451,2.879066907918437,5.7603234375838674,80000.0,0.07314491999554353,0.17747373480262704,0.002502903005972985,0.0010933415258169135,0.0005000786052457443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22344439394216756,0.0,0.2021349724393543,0.14413207679578185,0.08737855481335177,0.04720107302524189,0.02445440035126253,0.011421540332133464,0.005118010365500413,125,0,0,125,10,exponential,10000072,3.2007875,100000.0,20000.0
255977,256091,255979,0.00044515426157108214,2.8737893170432156,5.733152767123152,80000.0,0.07278138142626485,0.17759072887317692,0.0023448379191591357,0.0010693913135087314,0.00044440668941579133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22521195459601337,0.0,0.20142500623829893,0.14364164314739575,0.08780239159455264,0.04774893288967901,0.023694054803210338,0.011182849756874657,0.005062420752449907,114,0,0,114,11,exponential,11000075,3.1997375,100000.0,20000.0
256159,256279,256162,0.0004682396918982827,2.8697778219349837,5.735049739420224,80000.0,0.07358647582904732,0.17783563470124655,0.0022978475624339354,0.001031814979490855,0.0004998885806291582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22563286347598213,0.0,0.20074161570410662,0.14351845960147394,0.08694867226222228,0.04748338849648985,0.024043938350632562,0.01131519345341294,0.005064207002831882,120,0,0,120,12,exponential,12000078,3.202025,100000.0,20000.0
256366,256479,256367,0.00044058187999797255,2.8829952367879486,5.773437637127408,80000.0,0.07348875842786265,0.1759192173713045,0.0023955792486149677,0.0010818137426894736,0.00047648746393588227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22436033118199808,0.0,0.201264700714231,0.14412599743785928,0.08789346777577084,0.047971995994419286,0.024265207331180316,0.011480084019282095,0.005276359290851633,113,0,0,113,13,exponential,13000081,3.2045875,100000.0,20000.0
255282,255410,255282,0.0005011550056771466,2.8725501941455294,5.742027354089342,80000.0,0.07442943407438184,0.17655593805062145,0.002334921156761675,0.0012044723177444666,0.0005387031267977818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2251783657360148,0.0,0.2010432103533129,0.14362269404481973,0.0873694207339427,0.047346407924330876,0.024025221282959912,0.011308728181943525,0.005042483016368351,128,0,0,128,14,exponential,14000084,3.191025,100000.0,20000.0
256053,256171,256051,0.000460629813679144,2.8806543941627027,5.7551380410901825,80000.0,0.07341517079030664,0.1768187403752003,0.0024285240498654274,0.0011818083129883235,0.0004769959366274634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22525729406751802,0.0,0.20061791435176018,0.14286894124575325,0.08767068115176471,0.048157852450283964,0.024416454083228747,0.011439833272338319,0.005249789912364668,118,0,0,118,15,exponential,15000087,3.2006375,100000.0,20000.0
256443,256604,256448,0.0006274259169771321,2.8906207078962485,5.770046850207711,80000.0,0.07217230133617614,0.17626298807863955,0.002407599398782213,0.0012037180399455793,0.0005641568955786169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22318029423700322,0.0,0.20224332874014267,0.1441968383457804,0.08884751362313704,0.048150204239382266,0.024109028887866816,0.01146723279924945,0.00519479537831603,161,0,0,161,16,exponential,16000090,3.2056,100000.0,20000.0
255609,255728,255609,0.0004653381718075455,2.870309773237755,5.751531570288788,80000.0,0.0734425131210463,0.17731249019482748,0.002348694327810972,0.001102607482808662,0.0005011859915216973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22593309587468863,0.0,0.20168757268722506,0.14310131267858336,0.08712805165658674,0.04731786332651177,0.023684354937196804,0.011266977262838781,0.005173280458353747,119,0,0,119,17,exponential,17000093,3.1951125,100000.0,20000.0
255591,255740,255588,0.0005826229764604677,2.8642121869916832,5.728257349734889,80000.0,0.07318120573265974,0.17880953206277178,0.002461822770075014,0.0011587483926346522,0.0005362420957525046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226404354768976,0.0,0.2015260288767724,0.14270545507989618,0.08667483925740303,0.04713783275908845,0.02318456602292931,0.011072831359123575,0.00514654082191737,149,0,0,149,18,exponential,18000096,3.19485,100000.0,20000.0
256011,256132,256013,0.0004724126622210423,2.8680187705812497,5.729622449431645,80000.0,0.07388084148677672,0.17714045081866475,0.002296340036595029,0.0010499383662494438,0.0004900311366242477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22518351414643004,0.0,0.2017794775342293,0.1439478333179865,0.08723769235334898,0.047424756527157386,0.02342032552183873,0.011030038808544897,0.005118759945553984,121,0,0,121,19,exponential,19000099,3.2001625,100000.0,20000.0
255447,255587,255446,0.0005477586888222014,2.8881130968653532,5.7799267884808145,80000.0,0.07138471492355752,0.17653433435954316,0.0023409952577744205,0.0011163308088181566,0.0005530475699712952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22557320068113199,0.0,0.20176891019514345,0.14362298221747616,0.08786110436157532,0.048090744882984655,0.02428165990782095,0.011361844594545482,0.005510130239657429,140,0,0,140,0,hyperexp_2,42,3.193075,100000.0,20000.0
256013,256139,256014,0.0004919204025939041,2.9057899046504683,5.816831588870642,80000.0,0.07043162922512133,0.17380230584229509,0.0024058545183628212,0.001071196033939168,0.0004915578268070021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22369482860512024,0.0,0.20282706911922696,0.14584303015473415,0.0889005350813286,0.049308500442271044,0.02441856653541695,0.011523765203905805,0.005281161411470839,126,0,0,126,1,hyperexp_2,1000045,3.200175,100000.0,20000.0
256233,256321,256231,0.00034331950952126434,2.8867845605857183,5.774618853632992,80000.0,0.07328003093850244,0.17528580386330608,0.002255240688937647,0.0010276814671876765,0.00046896362296311054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22396448264840366,0.0,0.20204640052132328,0.14365635529904403,0.08799566689616549,0.0489968341664609,0.024222303357900956,0.01139688959168193,0.005403346938122832,88,0,0,88,2,hyperexp_2,2000048,3.2028875,100000.0,20000.0
255958,256099,255958,0.0005505683349017372,2.885735193929597,5.7704559728624885,80000.0,0.07523981899891587,0.17645879702316883,0.0025160045232305948,0.0011660967715714833,0.0006230173335064137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222149358442484,0.0,0.1991509620199694,0.14372427528861553,0.0892976979628976,0.04899111233638241,0.02393067951925818,0.011555163402165954,0.005197016377833688,141,0,0,141,3,hyperexp_2,3000051,3.199475,100000.0,20000.0
255389,255525,255389,0.0005322375501418648,2.86888343489454,5.722676471099236,80000.0,0.0742795147855853,0.17817193998995745,0.0024599744049608034,0.0010577170081213809,0.00047980201723016764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225087396756238,0.0,0.19941741692292145,0.143661456405543,0.08831942046231725,0.04721144756328645,0.023353524716411403,0.011197591757566261,0.005302797209861092,136,0,0,136,4,hyperexp_2,4000054,3.1923625,100000.0,20000.0
255890,255999,255894,0.00042578291321450476,2.887537600345021,5.782932463857343,80000.0,0.0740676406729874,0.17678843319089096,0.0027286212135933055,0.0012963985400157526,0.00045194757490303345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2237861282683341,0.0,0.1997774114265748,0.14350903182640162,0.08789031477791928,0.047622398533836256,0.024584501431753416,0.011913445942810404,0.0055837265999796725,109,0,0,109,5,hyperexp_2,5000057,3.198675,100000.0,20000.0
255703,255826,255701,0.0004807955407190825,2.860128483693497,5.716745195806002,80000.0,0.07522564557434898,0.17942519464829343,0.0024786889466684443,0.0011435865348809785,0.0005420283818440111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22490836622792926,0.0,0.2000122229119734,0.14229800481032254,0.08710751831155099,0.04701827794577084,0.023582647116959288,0.011258969676584046,0.004998848912873791,123,0,0,123,6,hyperexp_2,6000060,3.1962625,100000.0,20000.0
255324,255446,255322,0.0004775960476969692,2.8434177912124277,5.679350441824349,80000.0,0.0734594474505353,0.18206094763811703,0.0021901181700676262,0.0009419574003265552,0.00036890173958440753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22854412115269146,0.0,0.20092282638278988,0.14055682757233937,0.08470462903832636,0.04643228060533297,0.02328993469863126,0.011315167223449725,0.0052128409278080655,122,0,0,122,7,hyperexp_2,7000063,3.191525,100000.0,20000.0
255385,255481,255382,0.0003757617983333399,2.8833489963802523,5.7646480794319865,80000.0,0.07400143587955277,0.17769381924356936,0.0023768796427655614,0.0011260892278128268,0.00041740632179594286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22392592964591096,0.0,0.19925137232098358,0.14276206051868268,0.08786688830669323,0.04838643133292803,0.02488563511427874,0.011770642324190566,0.005535410120835786,96,0,0,96,8,hyperexp_2,8000066,3.192275,100000.0,20000.0
255194,255359,255195,0.0006461491468873233,2.878355325148127,5.765256883637805,80000.0,0.07377383063646208,0.1783552945193018,0.0026050053302819377,0.0012943274486885003,0.0006089111724270879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224574599664372,0.0,0.20152455537856223,0.1413964982615897,0.08640981972728809,0.048043949524878414,0.024138413924762472,0.011658260151001833,0.005616534260383878,165,0,0,165,9,hyperexp_2,9000069,3.1899375,100000.0,20000.0
256114,256214,256112,0.00039029873465150225,2.8844527331111003,5.7911377762050416,80000.0,0.07366954659113512,0.17522865027490217,0.002263085620131778,0.0009934856275265248,0.0003921039861570989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22365096853497854,0.0,0.20252367720509815,0.1438124248305091,0.087656493034799,0.04807206155509957,0.024922323377571547,0.01167074351550118,0.0051444358465902494,100,0,0,100,10,hyperexp_2,10000072,3.2014,100000.0,20000.0
256025,256155,256027,0.0005075052214479514,2.853015786365832,5.709093555419121,80000.0,0.07306528611411073,0.1793369345732549,0.002186218253445895,0.001014079128115327,0.0005166219817854199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22740684393732694,0.0,0.20201928576982786,0.1435960797791089,0.08570589187021337,0.04628518211542582,0.022912955612007953,0.011016358349217716,0.004938262516159148,130,0,0,130,11,hyperexp_2,11000075,3.2003375,100000.0,20000.0
255717,255840,255714,0.0004807692307692308,2.857244644827669,5.69888162064863,80000.0,0.07478835351372182,0.17918906904357929,0.0023433006563774597,0.0012160232373325016,0.0005484532945670708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258749357594074,0.0,0.20181458706615066,0.14207228143047146,0.08559884490776312,0.046390030445450973,0.023731782001968484,0.011165813378488655,0.005266525264721122,123,0,0,123,12,hyperexp_2,12000078,3.196425,100000.0,20000.0
256078,256183,256076,0.0004098632618089413,2.871193021383128,5.735631733999929,80000.0,0.07281530210882561,0.17677970414242983,0.0022233016443748057,0.0010462671799160489,0.00040816727409069244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2253566505589478,0.0,0.20230264497468475,0.14480034669381617,0.08739612295107253,0.04731640243536454,0.02336066221099718,0.011202783562279637,0.004991644263200442,105,0,0,105,13,hyperexp_2,13000081,3.20095,100000.0,20000.0
255054,255224,255053,0.0006660815597279253,2.8776385168296965,5.766175533857032,80000.0,0.07329885154735534,0.17695234315879502,0.0024090178035752613,0.0012238135762378988,0.0006181247119962336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22447782281902606,0.0,0.20260394989576871,0.1432721082613144,0.08710249530382248,0.047597284925517305,0.02403930191802242,0.011154652823531386,0.005250233255037483,170,0,0,170,14,hyperexp_2,14000084,3.1881625,100000.0,20000.0
255880,255999,255879,0.0004648455658029914,2.8340370627204106,5.671826104290902,80000.0,0.07792370326065834,0.18059717512682114,0.0021858881243515954,0.0009464874595339097,0.0004301354058608922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22538607322342455,0.0,0.19937354622232462,0.14233803468852615,0.08652226154884601,0.04572697893302652,0.022749781168907295,0.01083796750726865,0.004981967330450334,119,0,0,119,15,hyperexp_2,15000087,3.1984875,100000.0,20000.0
256167,256313,256167,0.0005696160553698017,2.8988577842425087,5.7910087281550195,80000.0,0.07152318921103588,0.17519988554326432,0.0024429042539788953,0.0011395252440278454,0.0005189864713913266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219893601028125,0.0,0.20352658018454137,0.14609063379869913,0.08805890653620882,0.047976966554436465,0.024330635510143382,0.011747375019399169,0.005455051570060914,146,0,0,146,16,hyperexp_2,16000090,3.2020875,100000.0,20000.0
256290,256454,256290,0.0006394909028519735,2.862450486811486,5.715204216112035,80000.0,0.07659582467493929,0.17921795054838166,0.002733709527946985,0.0014055130465741514,0.0006001896593769743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22537300603383792,0.0,0.1990935318264226,0.14163937724547146,0.08543690756537044,0.04678502609236607,0.02393672722162887,0.011443508921637476,0.005738727636046133,164,0,0,164,17,hyperexp_2,17000093,3.203625,100000.0,20000.0
255986,256096,255987,0.0004295264275896539,2.8858923585531815,5.7506867945406945,80000.0,0.07358485810264301,0.1783256040474117,0.0023401630297416433,0.00102298468266099,0.00044161280247353714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2221697794254751,0.0,0.19987823573561883,0.14329816041909643,0.08867349812904936,0.0479016196000086,0.02485595586505401,0.01189062141236982,0.005616906748396968,110,0,0,110,18,hyperexp_2,18000096,3.1998375,100000.0,20000.0
256000,256142,256005,0.0005543799923479945,2.86922682116764,5.732195264691492,80000.0,0.07323243654553485,0.17797606834907256,0.002472226439292899,0.0011301894678626468,0.0005199905189749643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22549539769087018,0.0,0.2022800207364221,0.14329071296910048,0.08656345282824777,0.0468803222088251,0.02374531330877562,0.011178402404764802,0.005235466532256032,142,0,0,142,19,hyperexp_2,19000099,3.2000625,100000.0,20000.0
