ci_high,ci_level,ci_low,max_value,mean,metric_name,min_value,n,scenario_description,scenario_key,scenario_name,std,stderr,suite_name
0.0,0.95,0.0,0.0,0.0,rejected_capacity,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0,0.0,service_dist_sensitivity
14236.370976634875,0.95,14115.629023365125,14427.0,14176.0,rejected_resource,13863.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,137.75111041676809,30.80208468679728,service_dist_sensitivity
1.2525349628969966,0.95,0.14746503710300318,4.0,0.7,rejected_server,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,1.2607433062326867,0.28191077349141214,service_dist_sensitivity
3.0263541372030534,0.95,3.0207908627969453,3.0333625,3.0235724999999993,throughput,3.0132125,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.006346983846471373,0.0014192287332803078,service_dist_sensitivity
242012.49821571572,0.95,241680.30178428427,242588.0,241846.4,accepted_arrivals,241126.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,378.9935980573037,84.74554482933632,service_dist_sensitivity
256174.1606025517,0.95,255778.13939744828,256784.0,255976.15,arrival_attempts,255000.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,451.8094935047875,101.02767403564545,service_dist_sensitivity
242012.2189887056,0.95,241680.5810112944,242587.0,241846.4,completed_jobs,241126.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,378.35647351754346,84.60307945123262,service_dist_sensitivity
0.0554374149746518,0.95,0.054960652230882624,0.056585768648025454,0.05519903360276721,loss_probability,0.05424658391653529,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0005439252520027069,0.00012162538381567561,service_dist_sensitivity
2.644738077199253,0.95,2.6407321550050242,2.6521353383696438,2.6427351161021386,mean_num_jobs,2.6336602605701245,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.004570244356287092,0.0010219377054442706,service_dist_sensitivity
15.222606213260974,0.95,15.191023304948676,15.274865585807134,15.206814759104825,mean_occupied_resource,15.14407281258872,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.03603205491044637,0.008057012414876318,service_dist_sensitivity
0.07812887720196648,0.95,0.07760807629957028,0.07878918625255,0.07786847675076838,pi_hat_0,0.07651683373655974,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0005941671529104184,0.00013285981439052074,service_dist_sensitivity
0.18827085996290638,0.95,0.18747459844583542,0.1895888265523966,0.1878727292043709,pi_hat_1,0.18640783130107944,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0009084324477807323,0.00020313167062042454,service_dist_sensitivity
0.00018183255520733292,0.95,0.00015450990567272678,0.00023713228594806422,0.00016817123044002985,pi_hat_10,0.0001111425475134638,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.00003117164507444741,6.970191735696089e-6,service_dist_sensitivity
0.00003502822199428256,0.95,0.00002350401436698785,0.00005366713788484958,0.000029266118180635204,pi_hat_11,0.000011137181228514236,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.000013147645489771458,2.9399029059197493e-6,service_dist_sensitivity
6.893765978163842e-6,0.95,2.7911641395960627e-6,0.000015050902212988148,4.842465058879952e-6,pi_hat_12,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,4.680543452846134e-6,1.0466013332205538e-6,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_13,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_14,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_15,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_16,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_17,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_18,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_19,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
0.23920805047452084,0.95,0.2383526259831206,0.2402954001100018,0.23878033822882072,pi_hat_2,0.23706055767131662,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0009759298270156855,0.00021822454344766834,service_dist_sensitivity
